"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-02-26","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"61249032744.58",,,,,,"Y"
"2020-02-26","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"42930218970.44",,,,,,"Y"
"2020-02-26","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"30331820573.98",,,,,,"Y"
"2020-02-26","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"30062661057.54",,,,,,"Y"
"2020-02-26","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"26738434463.88",,,,,,"Y"
"2020-02-26","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"26693133557.8",,,,,,"Y"
"2020-02-26","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"22637532759.72",,,,,,"Y"
"2020-02-26","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"20189316342.99",,,,,,"Y"
"2020-02-26","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"19937330999.23",,,,,,"Y"
"2020-02-26","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"18754726233.27",,,,,,"Y"
"2020-02-26","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"18700543929.73",,,,,,"Y"
"2020-02-26","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"18217206898.64",,,,,,"Y"
"2020-02-26","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"17410304733.99",,,,,,"Y"
"2020-02-26","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"16407342274.41",,,,,,"Y"
"2020-02-26","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"14606581076.59",,,,,,"Y"
"2020-02-26","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"13499851541.72",,,,,,"Y"
"2020-02-26","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"13487400616.47",,,,,,"Y"
"2020-02-26","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"13457639343.48",,,,,,"Y"
"2020-02-26","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"13020540202.48",,,,,,"Y"
"2020-02-26","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"12312489592.95",,,,,,"Y"
"2020-02-26","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"12119950803.38",,,,,,"Y"
"2020-02-26","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"10369335256.92",,,,,,"Y"
"2020-02-26","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"9239713546.74",,,,,,""
"2020-02-26","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"8807667856.37",,,,,,"Y"
"2020-02-26","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"8547487042.24",,,,,,"Y"
"2020-02-26","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"8356372588.72",,,,,,"Y"
"2020-02-26","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"8111307376.01",,,,,,"Y"
"2020-02-26","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"7960704239.81",,,,,,"Y"
"2020-02-26","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"7767512648.15",,,,,,"Y"
"2020-02-26","'3140X5KQ5'","MBS","UMBS MORTPASS 3% 06/33","15yr",,,,,"7585586073.39",,,,,,"Y"
"2020-02-26","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"7503176756.73",,,,,,"Y"
"2020-02-26","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"7503004019.77",,,,,,"Y"
"2020-02-26","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"7358738776.85",,,,,,"Y"
"2020-02-26","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"7263438916.89",,,,,,"Y"
"2020-02-26","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"7258156613.69",,,,,,"Y"
"2020-02-26","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"7173278872.93",,,,,,"Y"
"2020-02-26","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"6998124726.41",,,,,,"Y"
"2020-02-26","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"6780183958.82",,,,,,"Y"
"2020-02-26","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"6584539267.67",,,,,,"Y"
"2020-02-26","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"6579465430.24",,,,,,""
"2020-02-26","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"6411147547.89",,,,,,"Y"
"2020-02-26","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"6263200854.9",,,,,,"Y"
"2020-02-26","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"6183330315.3",,,,,,"Y"
"2020-02-26","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"6174076596.38",,,,,,""
"2020-02-26","'3128MF2M9'","MBS","FHLMCGLD 3% 01/33","15yr",,,,,"6164581998.74",,,,,,"Y"
"2020-02-26","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"6128793624.1",,,,,,""
"2020-02-26","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"6022596490.53",,,,,,"Y"
"2020-02-26","'31335CJY1'","MBS","FHLMCGLD 4% 02/49","30yr",,,,,"5811991788.11",,,,,,"Y"
"2020-02-26","'3138EQ7C0'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"5771823623.49",,,,,,"Y"
"2020-02-26","'3140X5SA2'","MBS","UMBS MORTPASS 4% 01/49","30yr",,,,,"5771340483.32",,,,,,"Y"
"2020-02-26","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"5709376578.08",,,,,,"Y"
"2020-02-26","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"5641496364.44",,,,,,"Y"
"2020-02-26","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"5639031992.35",,,,,,""
"2020-02-26","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"5323826018.33",,,,,,"Y"
"2020-02-26","'3138EQE65'","MBS","UMBS MORTPASS 4.5% 08/40","30yr",,,,,"5225855890.58",,,,,,"Y"
"2020-02-26","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"5216057792.6",,,,,,"Y"
"2020-02-26","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"5210771059.57",,,,,,"Y"
"2020-02-26","'3140X5D91'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"5207062479.42",,,,,,"Y"
"2020-02-26","'3138EQGA4'","MBS","UMBS MORTPASS 4.5% 09/42","30yr",,,,,"5113359592.85",,,,,,"Y"
"2020-02-26","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"5101352754.09",,,,,,"Y"
"2020-02-26","'3140J5G29'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"5073728336.41",,,,,,"Y"
"2020-02-26","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"4865584361.41",,,,,,""
"2020-02-26","'3138EQE57'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"4791486133.87",,,,,,"Y"
"2020-02-26","'3138ETK47'","MBS","UMBS MORTPASS 2.5% 03/29","15yr",,,,,"4622486195.41",,,,,,"Y"
"2020-02-26","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"4611345315.42",,,,,,""
"2020-02-26","'3138ETKZ8'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"4542296591.17",,,,,,"Y"
"2020-02-26","'3140X5D83'","MBS","UMBS MORTPASS 3.5% 04/44","30yr",,,,,"4412321113.11",,,,,,"Y"
"2020-02-26","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"4397517143.59",,,,,,"Y"
